Date,Day_of_Week,Month,Quarter,Symbol,Company_Name,Sector,Market_Cap_Category,Sentiment_Score,Sentiment_Category,Confidence_Score,Primary_Market_Factor,News_Volume,Social_Media_Mentions,Analyst_Coverage,Price_Change_Percent,Volume_Change_Percent,Market_Volatility_Index,Sector_Performance
2025-06-06,Friday,June,Q2,EXIDEIND.NSE,Exide Industries Ltd,Batteries,Mid Cap,-0.36,Negative,0.616,Monsoon Impact,12,238,13,-2.4,20.49,19.98,0.72
2025-06-06,Friday,June,Q2,HONAUT.NSE,Honeywell Automation India Ltd,Industrials,Mid Cap,0.162,Neutral,0.497,Inflation Data,11,317,10,0.46,3.66,19.98,1.29
2025-06-06,Friday,June,Q2,IPCALAB.NSE,IPCA Laboratories Ltd,Pharmaceuticals,Mid Cap,0.674,Positive,0.804,Generic Competition,15,306,14,1.8,12.53,19.98,-0.04
2025-06-06,Friday,June,Q2,LICHSGFIN.NSE,LIC Housing Finance Ltd,Financial Services,Mid Cap,-0.305,Negative,0.583,GDP Data,7,407,9,-1.21,-0.66,19.98,0.96
2025-06-06,Friday,June,Q2,MAXHEALTH.NSE,Max Healthcare Institute Ltd,Healthcare,Mid Cap,-0.11,Neutral,0.466,Oil Price Movement,11,289,14,-0.53,-12.09,19.98,1.16
2025-06-07,Saturday,June,Q2,ADANIENT.NSE,Adani Enterprises Ltd,Conglomerates,Large Cap,0.446,Positive,0.668,Earnings Growth,13,491,21,0.17,14.28,26.28,0.95
2025-06-07,Saturday,June,Q2,ADANIPORTS.NSE,Adani Ports & SEZ Ltd,Transportation,Large Cap,-0.419,Negative,0.651,Regulatory News,24,549,20,-1.3,6.88,26.28,0.03
2025-06-07,Saturday,June,Q2,APOLLOHOSP.NSE,Apollo Hospitals Enterprise Ltd,Healthcare,Large Cap,-0.112,Neutral,0.467,Market Rally,19,688,18,1.41,2.29,26.28,0.93
2025-06-07,Saturday,June,Q2,ASIANPAINT.NSE,Asian Paints Ltd,Chemicals,Large Cap,0.301,Positive,0.58,Earnings Growth,30,499,19,-1.27,18.33,26.28,-0.14
2025-06-07,Saturday,June,Q2,AXISBANK.NSE,Axis Bank Ltd,Banking,Large Cap,-0.412,Negative,0.647,Rate Cut Expectations,29,591,19,-2.87,18.5,26.28,1.57
2025-06-07,Saturday,June,Q2,BAJAJ-AUTO.NSE,Bajaj Auto Ltd,Automobiles,Large Cap,-0.122,Neutral,0.473,Monsoon Impact,20,348,25,0.05,-5.95,26.28,-1.56
2025-06-07,Saturday,June,Q2,BAJFINANCE.NSE,Bajaj Finance Ltd,Financial Services,Large Cap,0.586,Positive,0.752,Inflation Data,27,827,22,3.56,21.99,26.28,0.98
2025-06-07,Saturday,June,Q2,BHARTIARTL.NSE,Bharti Airtel Ltd,Telecommunications,Large Cap,-0.563,Negative,0.738,FII Flows,29,1307,20,-1.22,26.23,26.28,0.59
2025-06-07,Saturday,June,Q2,BPCL.NSE,Bharat Petroleum Corporation Ltd,Oil & Gas,Large Cap,0.006,Neutral,0.404,Global Energy Demand,11,790,21,0.26,-0.9,26.28,1.35
2025-06-07,Saturday,June,Q2,BRITANNIA.NSE,Britannia Industries Ltd,FMCG,Large Cap,0.515,Positive,0.709,Input Cost Inflation,17,1184,25,2.57,15.54,26.28,1.08
2025-06-07,Saturday,June,Q2,CIPLA.NSE,Cipla Ltd,Pharmaceuticals,Large Cap,-0.37,Negative,0.622,FII Flows,24,896,20,-0.18,4.5,26.28,-0.28
2025-06-07,Saturday,June,Q2,COALINDIA.NSE,Coal India Ltd,Mining,Large Cap,0.144,Neutral,0.487,Earnings Growth,17,839,18,0.61,10.18,26.28,0.59
2025-06-07,Saturday,June,Q2,DIVISLAB.NSE,Divi's Laboratories Ltd,Pharmaceuticals,Large Cap,0.657,Positive,0.794,Rate Cut Expectations,27,1303,12,1.24,17.96,26.28,1.37
2025-06-07,Saturday,June,Q2,DMART.NSE,Avenue Supermarts Ltd,Retail,Large Cap,-0.704,Negative,0.822,Global Cues,22,1402,20,-3.83,6.4,26.28,1.23
2025-06-07,Saturday,June,Q2,DRREDDY.NSE,Dr. Reddy's Laboratories Ltd,Pharmaceuticals,Large Cap,0.004,Neutral,0.403,Regulatory News,26,499,25,-0.04,-8.9,26.28,0.88
2025-06-07,Saturday,June,Q2,EICHERMOT.NSE,Eicher Motors Ltd,Automobiles,Large Cap,0.56,Positive,0.736,Oil Price Movement,22,1382,12,2.52,26.67,26.28,-2.07
2025-06-07,Saturday,June,Q2,GODREJCP.NSE,Godrej Consumer Products Ltd,FMCG,Large Cap,-0.46,Negative,0.676,Volume Growth,30,992,21,-1.8,6.93,26.28,0.01
2025-06-07,Saturday,June,Q2,GRASIM.NSE,Grasim Industries Ltd,Textiles,Large Cap,0.105,Neutral,0.463,Currency Fluctuation,11,516,20,0.29,11.75,26.28,-0.7
2025-06-07,Saturday,June,Q2,HCLTECH.NSE,HCL Technologies Ltd,IT Services,Large Cap,0.394,Positive,0.637,Global Cues,24,971,24,1.3,-3.81,26.28,-1.11
2025-06-07,Saturday,June,Q2,HDFCBANK.NSE,HDFC Bank Ltd,Banking,Large Cap,-0.44,Negative,0.664,Credit Growth,18,953,23,-2.01,11.97,26.28,1.27
2025-06-07,Saturday,June,Q2,HEROMOTOCO.NSE,Hero MotoCorp Ltd,Automobiles,Large Cap,-0.044,Neutral,0.427,EV Transition,16,661,17,1.05,3.36,26.28,-1.13
2025-06-07,Saturday,June,Q2,HINDALCO.NSE,Hindalco Industries Ltd,Metals,Large Cap,0.477,Positive,0.686,Technical Breakout,22,432,13,2.08,14.02,26.28,-0.54
2025-06-07,Saturday,June,Q2,HINDUNILVR.NSE,Hindustan Unilever Ltd,FMCG,Large Cap,-0.418,Negative,0.651,Volume Growth,25,452,12,-1.02,2.7,26.28,-0.69
2025-06-07,Saturday,June,Q2,ICICIBANK.NSE,ICICI Bank Ltd,Banking,Large Cap,0.087,Neutral,0.452,NPA Concerns,19,447,17,2.55,-3.37,26.28,0.67
2025-06-07,Saturday,June,Q2,INDUSINDBK.NSE,IndusInd Bank Ltd,Banking,Large Cap,0.619,Positive,0.771,Rate Cut Expectations,34,588,14,1.14,27.05,26.28,0.71
2025-06-07,Saturday,June,Q2,INFY.NSE,Infosys Ltd,IT Services,Large Cap,-0.476,Negative,0.686,Oil Price Movement,13,1262,12,-1.64,9.17,26.28,0.18
2025-06-07,Saturday,June,Q2,ITC.NSE,ITC Ltd,FMCG,Large Cap,-0.104,Neutral,0.463,Input Cost Inflation,15,925,12,0.33,-7.82,26.28,0.11
2025-06-07,Saturday,June,Q2,JSWSTEEL.NSE,JSW Steel Ltd,Metals,Large Cap,0.348,Positive,0.609,China PMI,26,494,22,-0.91,18.21,26.28,0.34
2025-06-07,Saturday,June,Q2,KOTAKBANK.NSE,Kotak Mahindra Bank Ltd,Banking,Large Cap,-0.651,Negative,0.791,Credit Growth,35,962,24,-3.9,6.56,26.28,1.53
2025-06-07,Saturday,June,Q2,LT.NSE,Larsen & Toubro Ltd,Construction,Large Cap,-0.034,Neutral,0.42,Rate Cut Expectations,22,441,14,1.7,-6.88,26.28,-0.13
2025-06-07,Saturday,June,Q2,LTIM.NSE,LTIMindtree Ltd,IT Services,Large Cap,0.363,Positive,0.618,Global Cues,31,994,21,-1.35,23.34,26.28,1.45
2025-06-07,Saturday,June,Q2,MARUTI.NSE,Maruti Suzuki India Ltd,Automobiles,Large Cap,-0.617,Negative,0.77,Monsoon Impact,29,1353,18,-1.96,0.8,26.28,-1.72
2025-06-07,Saturday,June,Q2,NESTLEIND.NSE,Nestle India Ltd,FMCG,Large Cap,0.129,Neutral,0.477,Input Cost Inflation,19,907,17,2.32,-4.52,26.28,0.65
2025-06-07,Saturday,June,Q2,NTPC.NSE,NTPC Ltd,Power,Large Cap,0.449,Positive,0.669,Market Rally,32,955,14,1.61,13.19,26.28,-0.03
2025-06-07,Saturday,June,Q2,ONGC.NSE,Oil & Natural Gas Corporation Ltd,Oil & Gas,Large Cap,-0.434,Negative,0.66,Oil Price Movement,14,1319,14,-2.15,24.93,26.28,2.32
2025-06-07,Saturday,June,Q2,PIDILITIND.NSE,Pidilite Industries Ltd,Chemicals,Large Cap,0.13,Neutral,0.478,Corporate Announcements,20,366,16,0.36,7.66,26.28,0.54
2025-06-07,Saturday,June,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.438,Positive,0.663,Oil Price Movement,31,507,18,2.61,6.39,26.28,0.67
2025-06-07,Saturday,June,Q2,RELIANCE.NSE,Reliance Industries Ltd,Oil & Gas,Large Cap,-0.31,Negative,0.586,Global Energy Demand,30,539,12,0.63,1.75,26.28,1.48
2025-06-07,Saturday,June,Q2,SBIN.NSE,State Bank of India,Banking,Large Cap,0.119,Neutral,0.471,Earnings Growth,25,464,22,-0.13,14.75,26.28,0.94
2025-06-07,Saturday,June,Q2,SHREECEM.NSE,Shree Cement Ltd,Cement,Large Cap,0.499,Positive,0.699,Trade War Concerns,24,1176,20,0.86,13.52,26.28,0.33
2025-06-07,Saturday,June,Q2,SUNPHARMA.NSE,Sun Pharmaceutical Industries Ltd,Pharmaceuticals,Large Cap,-0.459,Negative,0.675,Generic Competition,30,1048,17,-2.79,7.24,26.28,0.41
2025-06-07,Saturday,June,Q2,TATACONSUM.NSE,Tata Consumer Products Ltd,FMCG,Large Cap,0.063,Neutral,0.438,Input Cost Inflation,27,615,14,-1.23,-4.47,26.28,-0.26
2025-06-07,Saturday,June,Q2,TATAMOTORS.NSE,Tata Motors Ltd,Automobiles,Large Cap,0.563,Positive,0.738,Rural Demand,15,936,12,2.4,14.49,26.28,-1.87
2025-06-07,Saturday,June,Q2,TATASTEEL.NSE,Tata Steel Ltd,Metals,Large Cap,-0.613,Negative,0.768,Infrastructure Spending,30,583,19,-0.47,12.27,26.28,2.02
2025-06-07,Saturday,June,Q2,TCS.NSE,Tata Consultancy Services Ltd,IT Services,Large Cap,-0.134,Neutral,0.48,Digital Transformation,17,1017,19,-2.82,0.77,26.28,0.25
2025-06-07,Saturday,June,Q2,TECHM.NSE,Tech Mahindra Ltd,IT Services,Large Cap,0.579,Positive,0.748,Market Rally,21,463,25,1.48,14.03,26.28,-1.17
2025-06-07,Saturday,June,Q2,TITAN.NSE,Titan Company Ltd,Consumer Goods,Large Cap,-0.466,Negative,0.68,Sector Rotation,14,1301,19,1.31,7.92,26.28,-0.25
2025-06-07,Saturday,June,Q2,ULTRACEMCO.NSE,UltraTech Cement Ltd,Cement,Large Cap,-0.081,Neutral,0.449,Sector Rotation,23,822,18,-0.11,12.33,26.28,1.43
2025-06-07,Saturday,June,Q2,UPL.NSE,UPL Ltd,Chemicals,Large Cap,0.341,Positive,0.604,Oil Price Movement,17,676,25,0.58,13.16,26.28,-0.37
2025-06-07,Saturday,June,Q2,WIPRO.NSE,Wipro Ltd,IT Services,Large Cap,-0.421,Negative,0.653,Corporate Announcements,24,1108,17,0.69,14.24,26.28,0.15
2025-06-07,Saturday,June,Q2,ACC.NSE,ACC Ltd,Cement,Large Cap,-0.233,Negative,0.54,Trade War Concerns,14,723,14,1.58,5.89,26.28,1.51
2025-06-07,Saturday,June,Q2,ABCAPITAL.NSE,Aditya Birla Capital Ltd,Financial Services,Large Cap,0.402,Positive,0.641,Monsoon Impact,15,418,19,0.72,21.87,26.28,0.46
2025-06-07,Saturday,June,Q2,ABFRL.NSE,Aditya Birla Fashion and Retail Ltd,Textiles,Large Cap,-0.582,Negative,0.749,Regulatory News,18,1180,24,-2.72,5.64,26.28,-0.64
2025-06-07,Saturday,June,Q2,IRCTC.NSE,Indian Railway Catering and Tourism Corporation Ltd,Transportation,Large Cap,-0.037,Neutral,0.422,Earnings Growth,11,523,20,-0.69,12.38,26.28,0.53
2025-06-07,Saturday,June,Q2,MINDAIND.NSE,Minda Industries Ltd,Auto Components,Large Cap,0.457,Positive,0.674,Rate Cut Expectations,32,579,22,-0.09,22.14,26.28,0.2
2025-06-07,Saturday,June,Q2,NYKAA.NSE,Nykaa Ltd,E-commerce,Large Cap,-0.495,Negative,0.697,Monsoon Impact,21,925,17,-1.73,17.83,26.28,0.61
2025-06-07,Saturday,June,Q2,PAYTM.NSE,One 97 Communications Ltd,Fintech,Large Cap,-0.045,Neutral,0.427,Monsoon Impact,22,481,19,1.21,3.23,26.28,-1.48
2025-06-07,Saturday,June,Q2,POLICYBZR.NSE,PB Fintech Ltd,Financial Services,Large Cap,0.556,Positive,0.734,Monsoon Impact,33,1097,22,2.38,25.46,26.28,0.62
2025-06-07,Saturday,June,Q2,STAR.NSE,Strides Pharma Science Ltd,Pharmaceuticals,Large Cap,-0.431,Negative,0.659,Corporate Announcements,31,567,19,-1.23,-2.32,26.28,0.29
2025-06-07,Saturday,June,Q2,ZOMATO.NSE,Zomato Ltd,Food Tech,Large Cap,-0.055,Neutral,0.433,Trade War Concerns,19,815,17,-0.07,10.22,26.28,-1.37
2025-06-07,Saturday,June,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.647,Positive,0.788,Regulatory News,10,625,14,1.36,17.77,26.28,0.79
2025-06-07,Saturday,June,Q2,AMBER.NSE,Amber Enterprises India Ltd,Consumer Goods,Mid Cap,-0.439,Negative,0.664,GDP Data,9,664,6,-1.22,6.81,26.28,0.06
2025-06-07,Saturday,June,Q2,AUBANK.NSE,AU Small Finance Bank Ltd,Banking,Mid Cap,0.01,Neutral,0.406,Market Rally,9,155,10,3.82,-2.76,26.28,0.94
2025-06-07,Saturday,June,Q2,AUROPHARMA.NSE,Aurobindo Pharma Ltd,Pharmaceuticals,Mid Cap,0.447,Positive,0.668,Regulatory News,14,411,15,0.72,26.18,26.28,1.62
2025-06-07,Saturday,June,Q2,BANDHANBNK.NSE,Bandhan Bank Ltd,Banking,Mid Cap,-0.676,Negative,0.806,Rate Cut Expectations,19,584,8,-2.96,5.02,26.28,1.29
2025-06-07,Saturday,June,Q2,BANKBARODA.NSE,Bank of Baroda,Banking,Mid Cap,0.139,Neutral,0.483,NPA Concerns,7,409,10,1.73,-6.79,26.28,0.73
2025-06-07,Saturday,June,Q2,BATAINDIA.NSE,Bata India Ltd,Consumer Goods,Mid Cap,0.479,Positive,0.688,Technical Breakout,13,391,10,2.11,9.13,26.28,0.39
2025-06-07,Saturday,June,Q2,BERGEPAINT.NSE,Berger Paints India Ltd,Chemicals,Mid Cap,-0.468,Negative,0.681,Oil Price Movement,15,661,6,-2.45,18.01,26.28,0.22
2025-06-07,Saturday,June,Q2,BIOCON.NSE,Biocon Ltd,Pharmaceuticals,Mid Cap,-0.061,Neutral,0.437,US FDA Approvals,11,390,14,0.96,11.61,26.28,0.5
2025-06-07,Saturday,June,Q2,BOSCHLTD.NSE,Bosch Ltd,Auto Components,Mid Cap,0.39,Positive,0.634,Rate Cut Expectations,9,535,13,-0.6,8.74,26.28,0.16
2025-06-07,Saturday,June,Q2,CADILAHC.NSE,Cadila Healthcare Ltd,Pharmaceuticals,Mid Cap,-0.29,Negative,0.574,Currency Fluctuation,13,213,9,0.38,8.59,26.28,1.03
2025-06-07,Saturday,June,Q2,CANFINHOME.NSE,Can Fin Homes Ltd,Financial Services,Mid Cap,-0.003,Neutral,0.402,Market Rally,6,401,15,-1.61,13.11,26.28,1.57
2025-06-07,Saturday,June,Q2,COFORGE.NSE,Coforge Ltd,IT Services,Mid Cap,0.532,Positive,0.719,Inflation Data,11,760,10,-1.38,24.58,26.28,0.12
2025-06-07,Saturday,June,Q2,COLPAL.NSE,Colgate-Palmolive India Ltd,FMCG,Mid Cap,-0.604,Negative,0.762,Monsoon Impact,17,727,15,-1.09,16.75,26.28,0.15
2025-06-07,Saturday,June,Q2,CROMPTON.NSE,Crompton Greaves Consumer Electricals Ltd,Electricals,Mid Cap,-0.151,Neutral,0.49,Inflation Data,12,373,10,2.7,-3.91,26.28,0.16
2025-06-07,Saturday,June,Q2,DABUR.NSE,Dabur India Ltd,FMCG,Mid Cap,0.588,Positive,0.753,Rural Demand,8,729,9,2.49,10.84,26.28,-0.28
2025-06-07,Saturday,June,Q2,DIXON.NSE,Dixon Technologies India Ltd,Electronics,Mid Cap,-0.442,Negative,0.665,Currency Fluctuation,13,391,9,-1.92,7.48,26.28,1.48
2025-06-07,Saturday,June,Q2,DLF.NSE,DLF Ltd,Real Estate,Mid Cap,-0.076,Neutral,0.445,Demand Recovery,9,443,7,-0.09,16.56,26.28,-0.06
2025-06-07,Saturday,June,Q2,FEDERALBNK.NSE,Federal Bank Ltd,Banking,Mid Cap,0.542,Positive,0.725,NPA Concerns,8,742,9,1.53,28.19,26.28,1.21
2025-06-07,Saturday,June,Q2,GAIL.NSE,GAIL India Ltd,Oil & Gas,Mid Cap,-0.479,Negative,0.688,Refining Margins,7,596,13,-2.84,-0.4,26.28,2.32
2025-06-07,Saturday,June,Q2,GLENMARK.NSE,Glenmark Pharmaceuticals Ltd,Pharmaceuticals,Mid Cap,-0.002,Neutral,0.401,US FDA Approvals,6,477,12,0.98,-2.63,26.28,1.7
2025-06-07,Saturday,June,Q2,GODREJPROP.NSE,Godrej Properties Ltd,Real Estate,Mid Cap,0.328,Positive,0.597,Inflation Data,6,680,7,2.72,5.07,26.28,-0.79
2025-06-07,Saturday,June,Q2,HAVELLS.NSE,Havells India Ltd,Electricals,Mid Cap,-0.313,Negative,0.588,Earnings Growth,14,401,6,-1.61,3.15,26.28,1.08
2025-06-07,Saturday,June,Q2,IDFCFIRSTB.NSE,IDFC First Bank Ltd,Banking,Mid Cap,0.207,Positive,0.524,Monsoon Impact,14,440,6,0.99,-3.0,26.28,1.44
2025-06-07,Saturday,June,Q2,INOXLEISUR.NSE,INOX Leisure Ltd,Entertainment,Mid Cap,0.544,Positive,0.726,Oil Price Movement,14,218,13,2.16,16.62,26.28,-0.58
2025-06-07,Saturday,June,Q2,JINDALSTEL.NSE,Jindal Steel & Power Ltd,Metals,Mid Cap,-0.452,Negative,0.671,Market Rally,16,493,11,-0.96,0.72,26.28,0.07
2025-06-07,Saturday,June,Q2,LTTS.NSE,L&T Technology Services Ltd,IT Services,Mid Cap,-0.074,Neutral,0.444,Trade War Concerns,11,361,9,-1.23,1.99,26.28,-1.08
2025-06-07,Saturday,June,Q2,LUPIN.NSE,Lupin Ltd,Pharmaceuticals,Mid Cap,0.43,Positive,0.658,Market Rally,14,430,12,2.84,14.0,26.28,-0.18
2025-06-07,Saturday,June,Q2,MARICO.NSE,Marico Ltd,FMCG,Mid Cap,-0.328,Negative,0.597,Volume Growth,11,582,10,-1.57,6.95,26.28,0.41
2025-06-07,Saturday,June,Q2,MCDOWELL-N.NSE,United Spirits Ltd,Beverages,Mid Cap,0.069,Neutral,0.441,FII Flows,10,244,14,1.05,2.03,26.28,0.01
2025-06-07,Saturday,June,Q2,MINDTREE.NSE,Mindtree Ltd,IT Services,Mid Cap,0.706,Positive,0.824,Digital Transformation,16,785,14,2.76,4.99,26.28,-0.24
2025-06-07,Saturday,June,Q2,MOTHERSON.NSE,Motherson Sumi Systems Ltd,Auto Components,Mid Cap,-0.277,Negative,0.566,Rate Cut Expectations,6,288,7,-1.46,12.35,26.28,-0.17
2025-06-07,Saturday,June,Q2,MPHASIS.NSE,Mphasis Ltd,IT Services,Mid Cap,-0.168,Neutral,0.501,Digital Transformation,10,267,7,-1.79,2.76,26.28,1.23
2025-06-07,Saturday,June,Q2,NMDC.NSE,NMDC Ltd,Mining,Mid Cap,0.374,Positive,0.625,Trade War Concerns,8,346,11,0.69,2.89,26.28,-0.2
2025-06-07,Saturday,June,Q2,PAGEIND.NSE,Page Industries Ltd,Textiles,Mid Cap,-0.56,Negative,0.736,Monsoon Impact,11,428,6,-0.97,9.9,26.28,-1.09
2025-06-07,Saturday,June,Q2,PERSISTENT.NSE,Persistent Systems Ltd,IT Services,Mid Cap,0.075,Neutral,0.445,Monsoon Impact,7,546,15,1.33,-5.84,26.28,-0.6
2025-06-07,Saturday,June,Q2,PNB.NSE,Punjab National Bank,Banking,Mid Cap,0.46,Positive,0.676,Credit Growth,8,280,12,0.93,-0.05,26.28,1.72
2025-06-07,Saturday,June,Q2,POLYCAB.NSE,Polycab India Ltd,Cables,Mid Cap,-0.271,Negative,0.562,Market Rally,11,418,9,-0.49,3.87,26.28,0.43
2025-06-07,Saturday,June,Q2,PVR.NSE,PVR Ltd,Entertainment,Mid Cap,0.032,Neutral,0.419,Technical Breakout,5,292,12,2.77,10.09,26.28,0.11
2025-06-07,Saturday,June,Q2,RELAXO.NSE,Relaxo Footwears Ltd,Footwear,Mid Cap,0.35,Positive,0.61,Inflation Data,13,652,6,-0.37,16.48,26.28,0.42
2025-06-07,Saturday,June,Q2,SAIL.NSE,Steel Authority of India Ltd,Metals,Mid Cap,-0.395,Negative,0.637,Sector Rotation,8,511,14,-1.07,10.09,26.28,0.79
2025-06-07,Saturday,June,Q2,SIEMENS.NSE,Siemens Ltd,Industrials,Mid Cap,0.041,Neutral,0.425,FII Flows,8,536,10,0.26,-3.23,26.28,0.88
2025-06-07,Saturday,June,Q2,SRF.NSE,SRF Ltd,Chemicals,Mid Cap,0.291,Positive,0.575,Earnings Growth,12,408,15,-0.77,20.23,26.28,0.91
2025-06-07,Saturday,June,Q2,TORNTPHARM.NSE,Torrent Pharmaceuticals Ltd,Pharmaceuticals,Mid Cap,-0.463,Negative,0.678,Generic Competition,12,316,6,-1.85,14.8,26.28,-0.11
2025-06-07,Saturday,June,Q2,TRENT.NSE,Trent Ltd,Retail,Mid Cap,0.135,Neutral,0.481,Earnings Growth,14,371,11,0.62,-8.83,26.28,0.51
2025-06-07,Saturday,June,Q2,VEDL.NSE,Vedanta Ltd,Metals,Mid Cap,0.681,Positive,0.808,China PMI,16,249,14,0.3,26.0,26.28,1.86
2025-06-07,Saturday,June,Q2,VIPIND.NSE,VIP Industries Ltd,Consumer Goods,Mid Cap,-0.725,Negative,0.835,Sector Rotation,18,265,15,-1.56,16.46,26.28,0.04
2025-06-07,Saturday,June,Q2,VOLTAS.NSE,Voltas Ltd,Consumer Goods,Mid Cap,0.074,Neutral,0.445,Global Cues,11,178,11,-0.19,-11.99,26.28,0.43
2025-06-07,Saturday,June,Q2,WHIRLPOOL.NSE,Whirlpool of India Ltd,Consumer Goods,Mid Cap,0.66,Positive,0.796,FII Flows,9,805,14,-0.46,14.62,26.28,0.66
2025-06-07,Saturday,June,Q2,ASTRAL.NSE,Astral Ltd,Building Materials,Mid Cap,-0.659,Negative,0.795,Monsoon Impact,12,504,13,-4.89,4.33,26.28,0.41
2025-06-07,Saturday,June,Q2,BALKRISIND.NSE,Balkrishna Industries Ltd,Tyres,Mid Cap,-0.148,Neutral,0.489,Currency Fluctuation,9,487,12,-0.24,-2.7,26.28,-0.09
2025-06-07,Saturday,June,Q2,CUMMINSIND.NSE,Cummins India Ltd,Auto Components,Mid Cap,0.378,Positive,0.627,Inflation Data,9,227,14,-1.18,6.73,26.28,-1.63
2025-06-07,Saturday,June,Q2,EXIDEIND.NSE,Exide Industries Ltd,Batteries,Mid Cap,-0.663,Negative,0.798,Earnings Growth,14,423,10,-3.81,26.39,26.28,0.05
2025-06-07,Saturday,June,Q2,HONAUT.NSE,Honeywell Automation India Ltd,Industrials,Mid Cap,-0.145,Neutral,0.487,Currency Fluctuation,8,316,15,-1.14,-9.48,26.28,0.68
2025-06-07,Saturday,June,Q2,IPCALAB.NSE,IPCA Laboratories Ltd,Pharmaceuticals,Mid Cap,0.255,Positive,0.553,Oil Price Movement,10,647,15,1.09,10.92,26.28,1.24
2025-06-07,Saturday,June,Q2,LICHSGFIN.NSE,LIC Housing Finance Ltd,Financial Services,Mid Cap,-0.411,Negative,0.647,FII Flows,7,379,11,-0.84,3.17,26.28,1.53
2025-06-07,Saturday,June,Q2,MAXHEALTH.NSE,Max Healthcare Institute Ltd,Healthcare,Mid Cap,0.122,Neutral,0.473,Currency Fluctuation,6,259,12,0.83,11.9,26.28,0.82
2025-06-08,Sunday,June,Q2,ADANIENT.NSE,Adani Enterprises Ltd,Conglomerates,Large Cap,0.624,Positive,0.774,Market Rally,28,1126,19,3.49,15.26,22.74,-0.04
2025-06-08,Sunday,June,Q2,ADANIPORTS.NSE,Adani Ports & SEZ Ltd,Transportation,Large Cap,-0.407,Negative,0.644,Rate Cut Expectations,28,1010,25,-1.63,17.96,22.74,-0.28
2025-06-08,Sunday,June,Q2,APOLLOHOSP.NSE,Apollo Hospitals Enterprise Ltd,Healthcare,Large Cap,0.023,Neutral,0.414,Technical Breakout,21,540,19,-0.97,-2.65,22.74,1.19
2025-06-08,Sunday,June,Q2,ASIANPAINT.NSE,Asian Paints Ltd,Chemicals,Large Cap,0.593,Positive,0.756,Currency Fluctuation,33,703,12,2.44,18.42,22.74,0.65
2025-06-08,Sunday,June,Q2,AXISBANK.NSE,Axis Bank Ltd,Banking,Large Cap,-0.31,Negative,0.586,Regulatory News,17,565,12,-1.05,1.24,22.74,1.53
2025-06-08,Sunday,June,Q2,BAJAJ-AUTO.NSE,Bajaj Auto Ltd,Automobiles,Large Cap,-0.139,Neutral,0.483,EV Transition,12,821,22,0.5,13.77,22.74,-1.33
2025-06-08,Sunday,June,Q2,BAJFINANCE.NSE,Bajaj Finance Ltd,Financial Services,Large Cap,0.663,Positive,0.798,Regulatory News,19,1361,13,1.5,15.18,22.74,1.84
2025-06-08,Sunday,June,Q2,BHARTIARTL.NSE,Bharti Airtel Ltd,Telecommunications,Large Cap,-0.377,Negative,0.626,Regulatory News,27,1243,24,-3.57,3.07,22.74,1.69
2025-06-08,Sunday,June,Q2,BPCL.NSE,Bharat Petroleum Corporation Ltd,Oil & Gas,Large Cap,-0.064,Neutral,0.438,Sector Rotation,10,728,13,1.72,11.94,22.74,1.87
2025-06-08,Sunday,June,Q2,BRITANNIA.NSE,Britannia Industries Ltd,FMCG,Large Cap,0.697,Positive,0.818,Volume Growth,27,1109,14,3.3,11.26,22.74,-0.63
2025-06-08,Sunday,June,Q2,CIPLA.NSE,Cipla Ltd,Pharmaceuticals,Large Cap,-0.605,Negative,0.763,Sector Rotation,20,1298,13,-1.54,23.5,22.74,-0.13
2025-06-08,Sunday,June,Q2,COALINDIA.NSE,Coal India Ltd,Mining,Large Cap,0.09,Neutral,0.454,Rate Cut Expectations,14,681,25,1.2,2.06,22.74,0.48
2025-06-08,Sunday,June,Q2,DIVISLAB.NSE,Divi's Laboratories Ltd,Pharmaceuticals,Large Cap,0.347,Positive,0.608,Generic Competition,13,1223,16,2.22,22.0,22.74,1.33
2025-06-08,Sunday,June,Q2,DMART.NSE,Avenue Supermarts Ltd,Retail,Large Cap,-0.432,Negative,0.659,FII Flows,31,990,16,-1.35,1.26,22.74,1.21
2025-06-08,Sunday,June,Q2,DRREDDY.NSE,Dr. Reddy's Laboratories Ltd,Pharmaceuticals,Large Cap,-0.02,Neutral,0.412,Generic Competition,22,824,16,-0.35,-6.65,22.74,-0.34
2025-06-08,Sunday,June,Q2,EICHERMOT.NSE,Eicher Motors Ltd,Automobiles,Large Cap,0.424,Positive,0.654,Rural Demand,31,1223,22,1.96,16.78,22.74,0.76
2025-06-08,Sunday,June,Q2,GODREJCP.NSE,Godrej Consumer Products Ltd,FMCG,Large Cap,-0.68,Negative,0.808,Input Cost Inflation,17,1461,17,-0.75,5.56,22.74,0.32
2025-06-08,Sunday,June,Q2,GRASIM.NSE,Grasim Industries Ltd,Textiles,Large Cap,-0.099,Neutral,0.459,Currency Fluctuation,13,1063,12,0.06,-7.02,22.74,-0.65
2025-06-08,Sunday,June,Q2,HCLTECH.NSE,HCL Technologies Ltd,IT Services,Large Cap,0.413,Positive,0.648,Currency Fluctuation,23,440,24,2.56,-3.48,22.74,0.97
